ship_city,ship_state,ship_postal_code
Hyderabad,TELANGANA,500011.0
GORANTLA,ANDHRA PRADESH,515231.0
CHENNAI,TAMIL NADU,600082.0
New Town,WEST BENGAL,700157.0
MUMBAI,MAHARASHTRA,400058.0
PRAYAGRAJ,UTTAR PRADESH,211006.0
NEW TOWN,WEST BENGAL,700156.0
HYDERABAD (500034),TELANGANA,500034.0
THIRUVANANTHAPURAM,KERALA,695586.0
NEW DELHI,DELHI,110052.0
DEHRADUN,UTTARAKHAND,248001.0
ADONI,ANDHRA PRADESH,518301.0
AHMEDABAD,Gujarat,380054.0
Vellore,TAMIL NADU,632007.0
Vellore,TAMIL NADU,632007.0
BENGALURU,KARNATAKA,560073.0
BENGALURU,KARNATAKA,560073.0
BENGALURU,KARNATAKA,560073.0
Chennai,TAMIL NADU,600011.0
NEW DELHI,DELHI,110043.0
CHENNAI,TAMIL NADU,600103.0
THIRUVANANTHAPURAM,KERALA,695002.0
THIRUVANANTHAPURAM,KERALA,695002.0
GURUGRAM,HARYANA,122001.0
AMRITSAR,PUNJAB,143001.0
ADONI,ANDHRA PRADESH,518301.0
KOLKATA,WEST BENGAL,700099.0
BENGALURU,KARNATAKA,560040.0
KARNAL,HARYANA,132001.0
GREATER NOIDA,UTTAR PRADESH,201306.0
MUMBAI,MAHARASHTRA,400101.0
"Tittakudi,Cuddalore",TAMIL NADU,606106.0
Banglore,KARNATAKA,560048.0
HAILAKANDI,ASSAM,788151.0
HYDERABAD,TELANGANA,500039.0
SINGTAM,SIKKIM,737134.0
NOIDA,UTTAR PRADESH,201301.0
ROBERTSONPET,KARNATAKA,563122.0
SECUNDERABAD,TELANGANA,500080.0
ALLAHABAD,UTTAR PRADESH,211003.0
NEW DELHI,DELHI,110063.0
KALYAN,MAHARASHTRA,421306.0
HALDWANI,UTTARAKHAND,263139.0
GHAZIABAD,UTTAR PRADESH,201005.0
NAVI MUMBAI,MAHARASHTRA,400703.0
Agorpara,WEST BENGAL,700049.0
SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410.0
NEW DELHI,DELHI,110065.0
KOLKATA,WEST BENGAL,700014.0
TIRUPATI,ANDHRA PRADESH,517501.0
JAIPUR,RAJASTHAN,302012.0
JORHAT,ASSAM,785001.0
SOUTH DELHI,DELHI,110017.0
DAVANAGERE,KARNATAKA,577004.0
BENGALURU,KARNATAKA,560012.0
PIMPRI CHINCHWAD,MAHARASHTRA,411027.0
SAMBALPUR,ODISHA,768001.0
"Tadigadapa,VIJAYAWADA",ANDHRA PRADESH,521137.0
GREATER NOIDA,UTTAR PRADESH,201308.0
GREATER NOIDA,UTTAR PRADESH,201308.0
RAJMAHAL,JHARKHAND,816108.0
THANE,MAHARASHTRA,401107.0
ALIGARH,UTTAR PRADESH,202002.0
DAVANAGERE,KARNATAKA,577004.0
PIMPRI CHINCHWAD,MAHARASHTRA,412101.0
THANE,MAHARASHTRA,401107.0
CHENNAI,TAMIL NADU,600062.0
NORTH GUWAHATI,ASSAM,781030.0
NEW DELHI,DELHI,110078.0
MUVATTUPUZHA,KERALA,686673.0
TIRUPATI,ANDHRA PRADESH,517501.0
PILLAIARKUPPAM,PUDUCHERRY,607402.0
NEW DELHI,DELHI,110077.0
KODAGU,KARNATAKA,571236.0
Hyderabad,TELANGANA,500011.0
RANBIRSINGHPORA,JAMMU & KASHMIR,181102.0
CHENNAI,TAMIL NADU,600042.0
SILIGURI,WEST BENGAL,734009.0
BENGALURU,KARNATAKA,560102.0
SRINAGAR,JAMMU & KASHMIR,190001.0
New Delhi,New Delhi,110027.0
GUWAHATI,ASSAM,781014.0
INDORE,MADHYA PRADESH,452009.0
NEW DELHI,DELHI,110006.0
VISAKHAPATNAM,ANDHRA PRADESH,530012.0
east godavari district,ANDHRA PRADESH,533261.0
JAIPUR,RAJASTHAN,302028.0
BHIWADI,RAJASTHAN,301019.0
HYDERABAD,TELANGANA,502032.0
RANCHI,JHARKHAND,834002.0
HYDERABAD,TELANGANA,500090.0
UPPER TADONG,SIKKIM,737102.0
BILANDAPUR,WEST BENGAL,743355.0
NAGPUR,MAHARASHTRA,440012.0
LUCKNOW,UTTAR PRADESH,226016.0
BENGALURU,KARNATAKA,562107.0
NIZAMABAD,TELANGANA,503003.0
LUCKNOW,UTTAR PRADESH,226022.0
ERODE,TAMIL NADU,638004.0
Ernakulam,KERALA,682030.0
GUNA,MADHYA PRADESH,473001.0
BENGALURU,KARNATAKA,560063.0
BENGALURU,KARNATAKA,560063.0
BENGALURU,KARNATAKA,560063.0
HYDERABAD,TELANGANA,500098.0
GORAKHPUR,UTTAR PRADESH,273001.0
NEW DELHI,DELHI,110008.0
MUMBAI,MAHARASHTRA,400018.0
LUCKNOW,UTTAR PRADESH,226018.0
BONGAIGAON RPCL TOWNSHIP,ASSAM,783385.0
HYDERABAD,TELANGANA,500059.0
BENGALURU,KARNATAKA,560100.0
BENGALURU,KARNATAKA,560102.0
BHOPAL,MADHYA PRADESH,462023.0
CHITTOOR,ANDHRA PRADESH,517102.0
CHENNAI,TAMIL NADU,600049.0
FARIDABAD,HARYANA,121006.0
NEW DELHI,DELHI,110032.0
LUCKNOW,UTTAR PRADESH,226016.0
DEHRADUN,UTTARAKHAND,248001.0
MUMBAI,MAHARASHTRA,400086.0
MEERUT,UTTAR PRADESH,250001.0
MANANTHAVADY,KERALA,670645.0
greater noida,UTTAR PRADESH,201308.0
Mumbai,MAHARASHTRA,400012.0
RANCHI,JHARKHAND,834001.0
hyderabad,TELANGANA,500020.0
NAVI MUMBAI,MAHARASHTRA,410210.0
HYDERABAD,TELANGANA,500018.0
HYDERABAD,TELANGANA,500037.0
KANGAYAMPALAYAM,TAMIL NADU,641401.0
KHAMMAM,TELANGANA,507204.0
JABALPUR,MADHYA PRADESH,482008.0
Mumbai,MAHARASHTRA,400067.0
CHAKIA,UTTAR PRADESH,232103.0
MUMBAI,MAHARASHTRA,400042.0
Chennai,TAMIL NADU,600086.0
DEHRADUN,UTTARAKHAND,248001.0
KOZHIKODE,KERALA,673005.0
BENGALURU,KARNATAKA,560075.0
BENGALURU,KARNATAKA,560075.0
HYDERABAD,TELANGANA,500040.0
Pune,MAHARASHTRA,411039.0
LUCKNOW,UTTAR PRADESH,226016.0
KANPUR,UTTAR PRADESH,208017.0
SATHYAMANGALAM,TAMIL NADU,638401.0
BENGALURU,KARNATAKA,560003.0
KANDIKandi,WEST BENGAL,742136.0
Noida,UTTAR PRADESH,201301.0
ALLAHABAD,UTTAR PRADESH,211004.0
KANPUR,UTTAR PRADESH,208011.0
TINSUKIA,ASSAM,786158.0
GAYA,BIHAR,823001.0
MUMBAI,MAHARASHTRA,400072.0
Bangalore,KARNATAKA,560043.0
KOLKATA,WEST BENGAL,700021.0
Garobadha,MEGHALAYA,794105.0
KOLLAM,KERALA,691503.0
PUNE,MAHARASHTRA,411021.0
KHACHAROD,MADHYA PRADESH,456224.0
GWALIOR,MADHYA PRADESH,474001.0
Dombivili,MAHARASHTRA,421204.0
KANPUR,UTTAR PRADESH,208017.0
GHAZIABAD,UTTAR PRADESH,201017.0
BHUBANESWAR,ODISHA,751002.0
KALYAN,MAHARASHTRA,421306.0
CHENNAI,TAMIL NADU,600127.0
Muvattupuzha,KERALA,686661.0
GOALPARA,ASSAM,783121.0
SURAT,Gujarat,395009.0
SURAT,Gujarat,395009.0
NOIDA,UTTAR PRADESH,201305.0
KENDRAPARA,ODISHA,755016.0
NAGPUR,MAHARASHTRA,440026.0
Nashik,MAHARASHTRA,422010.0
BENGALURU,KARNATAKA,560086.0
New Delhi,DELHI,110059.0
CHHINDWARA,MADHYA PRADESH,480001.0
COONOOR,TAMIL NADU,643102.0
KHAMMAM,TELANGANA,507204.0
SECUNDERABAD,TELANGANA,500009.0
SIWAN,BIHAR,841226.0
SURAT,Gujarat,394107.0
JAMMU,JAMMU & KASHMIR,180005.0
MUMBAI,MAHARASHTRA,400062.0
KALYAN,MAHARASHTRA,421306.0
NEW DELHI,DELHI,110096.0
DURGAPUR,WEST BENGAL,713205.0
SHIMLA,HIMACHAL PRADESH,171006.0
VAPI,Gujarat,396191.0
VAPI,Gujarat,396191.0
VAPI,Gujarat,396191.0
VAPI,Gujarat,396191.0
PUNE,MAHARASHTRA,411041.0
BENGALURU,KARNATAKA,560066.0
THANJAVUR,TAMIL NADU,613004.0
HYDERABAD,TELANGANA,500072.0
HYDERABAD,TELANGANA,500072.0
HYDERABAD,TELANGANA,500072.0
KANPUR,UTTAR PRADESH,208014.0
LUCKNOW,UTTAR PRADESH,226025.0
AHMEDABAD,Gujarat,382470.0
Pantnagar,UTTARAKHAND,263145.0
LUCKNOW,UTTAR PRADESH,226025.0
NEW DELHI,DELHI,110017.0
PUNE,MAHARASHTRA,411036.0
KADAPA,ANDHRA PRADESH,516003.0
KADAPA,ANDHRA PRADESH,516003.0
Mohali,Punjab,140301.0
DEVARAKONDA,TELANGANA,508248.0
WEST GODAVARI,ANDHRA PRADESH,534101.0
SURAT,Gujarat,395009.0
SURAT,Gujarat,395009.0
VADODARA,Gujarat,390023.0
BENGALURU,KARNATAKA,560077.0
BENGALURU,KARNATAKA,560003.0
NEW DELHI,DELHI,110027.0
MUMBAI,MAHARASHTRA,400013.0
THANE,MAHARASHTRA,401105.0
PUTTAPARTHI,ANDHRA PRADESH,515134.0
Kanchipuram,TAMIL NADU,631552.0
BENGALURU,KARNATAKA,560037.0
PUNE,MAHARASHTRA,411038.0
GURUGRAM,HARYANA,122011.0
KAMAND,HIMACHAL PRADESH,175005.0
MUMBAI,MAHARASHTRA,400083.0
NASHIK,MAHARASHTRA,422002.0
CHENNAI,TAMIL NADU,600004.0
HUBBALLI,KARNATAKA,580025.0
PILLAIARKUPPAM,PUDUCHERRY,607402.0
MYSURU,KARNATAKA,570016.0
NANDIVARAM GUDUVANCHERI,TAMIL NADU,603203.0
"Manmad, dist- Nasik",MAHARASHTRA,423104.0
ALLAHABAD,UTTAR PRADESH,211013.0
HYDERABAD,TELANGANA,500060.0
NEW DELHI,DELHI,110063.0
BENGALURU,KARNATAKA,560105.0
PURI,ODISHA,752014.0
DHANBAD,JHARKHAND,826001.0
"SIRKALI, NAGAPATTINUM (DISTRICT)",TAMIL NADU,609110.0
"SIRKALI, NAGAPATTINUM (DISTRICT)",TAMIL NADU,609110.0
KALYAN,MAHARASHTRA,421306.0
LUCKNOW,UTTAR PRADESH,226016.0
LUCKNOW,UTTAR PRADESH,226016.0
LUCKNOW,UTTAR PRADESH,226016.0
AGRA,UTTAR PRADESH,282001.0
GURUGRAM,HARYANA,122018.0
HYDERABAD,TELANGANA,500037.0
HYDERABAD,TELANGANA,500084.0
HYDERABAD,TELANGANA,500084.0
KENDUJHAR,ODISHA,758001.0
ROBERTSONPET,KARNATAKA,563122.0
MUMBAI,MAHARASHTRA,400097.0
CHENNAI,TAMIL NADU,600094.0
CHENNAI,TAMIL NADU,600094.0
"Manmad, dist- Nasik",MAHARASHTRA,423104.0
PATNA,BIHAR,800024.0
PATRAN,PUNJAB,147105.0
KOLKATA,WEST BENGAL,700005.0
KOLKATA,WEST BENGAL,700005.0
Bangalore Rural,KARNATAKA,561205.0
NAVI MUMBAI,MAHARASHTRA,410210.0
Chennai- 603103,TAMIL NADU,603103.0
NAVI MUMBAI,MAHARASHTRA,410210.0
CHENNAI,TAMIL NADU,600114.0
NAVI MUMBAI,MAHARASHTRA,410210.0
PUNE,MAHARASHTRA,411041.0
PUNE,MAHARASHTRA,411041.0
Baba Bakala,PUNJAB,143202.0
UNNAO,UTTAR PRADESH,226401.0
BENGALURU,KARNATAKA,560069.0
CHENNAI,TAMIL NADU,600092.0
PUNE,MAHARASHTRA,411038.0
BENGALURU,KARNATAKA,560061.0
NAVI MUMBAI,MAHARASHTRA,410210.0
Kottayam,KERALA,686579.0
CHENNAI,TAMIL NADU,600100.0
Kamareddy,TELANGANA,503302.0
BANGALORE,KARNATAKA,560052.0
NAGPUR,MAHARASHTRA,440002.0
CHENNAI,TAMIL NADU,600103.0
KANNUR,KERALA,670001.0
RANGPO,SIKKIM,737136.0
HAMIRPUR,HIMACHAL PRADESH,177001.0
BENGALURU,KARNATAKA,560078.0
NEW DELHI,DELHI,110085.0
SRIKAKULAM,ANDHRA PRADESH,532403.0
JAIPUR,RAJASTHAN,302034.0
VARCA,GOA,403721.0
BHUBANESWAR,ODISHA,751025.0
BHUBANESWAR,ODISHA,751025.0
MUMBAI,MAHARASHTRA,400078.0
HAMIRPUR,HIMACHAL PRADESH,177001.0
ERNAKULAM,KERALA,686576.0
MUMBAI,MAHARASHTRA,400018.0
SIDDAPUR,KARNATAKA,581355.0
HAMIRPUR,HIMACHAL PRADESH,177001.0
MUMBAI,MAHARASHTRA,400012.0
Kannur,KERALA,670662.0
GUNTUR,ANDHRA PRADESH,522317.0
Dehradun,UTTARAKHAND,248001.0
THANE,MAHARASHTRA,401107.0
BHUBANESWAR,ODISHA,751025.0
BHUBANESWAR,ODISHA,751025.0
Bengaluru,KARNATAKA,560062.0
Bhubaneswar,ODISHA,751020.0
BENGALURU,KARNATAKA,560067.0
MOHALI,PUNJAB,160062.0
VADODARA,Gujarat,390002.0
SAMUKTOLA,WEST BENGAL,736206.0
DEHRADUN,UTTARAKHAND,248001.0
DEHRADUN,UTTARAKHAND,248001.0
DEHRADUN,UTTARAKHAND,248001.0
DEHRADUN,UTTARAKHAND,248001.0
DEHRADUN,UTTARAKHAND,248001.0
SURAT,Gujarat,395007.0
HIMMATNAGAR,Gujarat,383001.0
GOPALGANJ,BIHAR,841428.0
NEW DELHI,DELHI,110085.0
KOTHAGUDEM,TELANGANA,507101.0
VADODARA,Gujarat,390002.0
ADALAJ,Gujarat,382421.0
KAKINADA,ANDHRA PRADESH,533003.0
KAKINADA,ANDHRA PRADESH,533003.0
BENGALURU,KARNATAKA,560062.0
AHMEDABAD,Gujarat,380060.0
THIRUVALLUR,TAMIL NADU,602001.0
HISAR,HARYANA,125001.0
AHMEDABAD,Gujarat,380015.0
THIRUVANANTHAPURAM,KERALA,695011.0
HYDERABAD,TELANGANA,500037.0
HYDERABAD,TELANGANA,500037.0
TIRUCHIRAPPALLI,TAMIL NADU,620004.0
BENGALURU,KARNATAKA,560076.0
THANE,MAHARASHTRA,400601.0
HYDERABAD,TELANGANA,500075.0
MUMBAI,MAHARASHTRA,400101.0
BELAGAVI,KARNATAKA,591106.0
NELLORE,ANDHRA PRADESH,524002.0
SHAHAPUR THANE DISTRICT,MAHARASHTRA,421601.0
VELLORE,TAMIL NADU,632001.0
CHENNAI,TAMIL NADU,600114.0
HAMIRPUR,HIMACHAL PRADESH,177001.0
HYDERABAD,TELANGANA,500037.0
HYDERABAD,TELANGANA,500037.0
VASAI VIRAR,MAHARASHTRA,401202.0
VASAI VIRAR,MAHARASHTRA,401202.0
MANGALURU,KARNATAKA,575003.0
BENGALURU,KARNATAKA,560034.0
MYSURU,KARNATAKA,570009.0
DEHRADUN,UTTARAKHAND,248001.0
Darsi,ANDHRA PRADESH,523247.0
HYDERABAD,TELANGANA,500072.0
KOLKATA,WEST BENGAL,700061.0
INDORE,MADHYA PRADESH,452005.0
DELHI,DELHI,110092.0
KOLKATA,WEST BENGAL,700059.0
HYDERABAD,TELANGANA,501505.0
BENGALURU,KARNATAKA,560093.0
Mumbai,MAHARASHTRA,400081.0
BENGALURU,KARNATAKA,560066.0
BHUBANESWAR,ODISHA,751016.0
BHUBANESWAR,ODISHA,751016.0
Chennai,TAMIL NADU,600030.0
KOLKATA,WEST BENGAL,700020.0
TALODA,MAHARASHTRA,425413.0
THANE,MAHARASHTRA,400607.0
THANE,MAHARASHTRA,401107.0
MEERUT,UTTAR PRADESH,250001.0
CHITTOOR,ANDHRA PRADESH,517001.0
HOWRAH,WEST BENGAL,711102.0
NEW TOWN,WEST BENGAL,700156.0
Chennai,TAMIL NADU,603103.0
JABALPUR,MADHYA PRADESH,482011.0
Hyderabad,TELANGANA,500083.0
MANGALURU,KARNATAKA,575003.0
VELLORE,TAMIL NADU,632009.0
Hyderabad,TELANGANA,500033.0
BENGALURU,KARNATAKA,560062.0
HYDERABAD,TELANGANA,500035.0
NEW DELHI,DELHI,110075.0
PARVATHIPURAM,ANDHRA PRADESH,535501.0
"Umalla ,di:Bharuch",Gujarat,393120.0
NAVI MUMBAI,MAHARASHTRA,410206.0
MUMBAI,MAHARASHTRA,400061.0
DEHRADUN,UTTARAKHAND,248005.0
MUMBAI,MAHARASHTRA,400081.0
BENGALURU,KARNATAKA,562106.0
KUMTA,KARNATAKA,581332.0
Trivandrum,KERALA,695587.0
KHUNTI,JHARKHAND,835210.0
JAMSHEDPUR,JHARKHAND,831011.0
CHANDIGARH,CHANDIGARH,160036.0
BENGALURU,KARNATAKA,560068.0
LUCKNOW,UTTAR PRADESH,226028.0
AGARTALA,TRIPURA,799007.0
BYASANAGAR,ODISHA,755020.0
NEW DELHI,DELHI,110015.0
NEW DELHI,DELHI,110063.0
THIRUVANANTHAPURAM,KERALA,695043.0
KOLKATA,WEST BENGAL,700108.0
BENGALURU,KARNATAKA,560049.0
Chennai,TAMIL NADU,600015.0
KULLU,HIMACHAL PRADESH,175101.0
DIGBOI,ASSAM,786171.0
GREATER NOIDA,UTTAR PRADESH,201306.0
NEW DELHI,DELHI,110045.0
PUNE,MAHARASHTRA,411047.0
COIMBATORE,TAMIL NADU,641045.0
BAREILLY,UTTAR PRADESH,243122.0
BAREILLY,UTTAR PRADESH,243122.0
UNNAO,UTTAR PRADESH,209801.0
BENGALURU,KARNATAKA,562107.0
BENGALURU,KARNATAKA,562107.0
BENGALURU,KARNATAKA,562107.0
TUMAKURU,KARNATAKA,572104.0
TUMAKURU,KARNATAKA,572104.0
TUMAKURU,KARNATAKA,572104.0
TUMAKURU,KARNATAKA,572104.0
MUMBAI,MAHARASHTRA,400092.0
pune,MAHARASHTRA,411001.0
HINDAUN,RAJASTHAN,322230.0
CHENNAI,TAMIL NADU,600060.0
PANDUAL,BIHAR,847234.0
DIMAPUR,NAGALAND,797112.0
TIRUNELVELI,TAMIL NADU,627011.0
BARASat,WEST BENGAL,700126.0
VASAI VIRAR,MAHARASHTRA,401208.0
CHENNAI,TAMIL NADU,600095.0
HOWRAH,WEST BENGAL,711109.0
TIRUCHIRAPPALLI,TAMIL NADU,620018.0
KALYAN,MAHARASHTRA,421301.0
Mumbai,MAHARASHTRA,400016.0
New Delhi,DELHI,110011.0
BHUBANESWAR,ODISHA,751012.0
LUCKNOW,UTTAR PRADESH,226010.0
UDUPI,KARNATAKA,574119.0
GURUGRAM,HARYANA,122004.0
SECUNDERABAD,TELANGANA,500011.0
CHENNAI,TAMIL NADU,600077.0
CHENNAI,TAMIL NADU,600087.0
BHIWANDI,MAHARASHTRA,421308.0
TANDA AMBEDKAR NAGAR DISTRICT,UTTAR PRADESH,224190.0
TANDA AMBEDKAR NAGAR DISTRICT,UTTAR PRADESH,224190.0
MUMBAI,MAHARASHTRA,400057.0
chennai,TAMIL NADU,600013.0
BENGALURU,KARNATAKA,560097.0
Bangalore,KARNATAKA,560033.0
GURGAON,HARYANA,122011.0
NEW DELHI,DELHI,110032.0
GURUGRAM,HARYANA,122001.0
RAIPUR,CHHATTISGARH,492010.0
New Delhi,DELHI,110027.0
MUMBAI,MAHARASHTRA,400080.0
ALLAHABAD,UTTAR PRADESH,211002.0
CHANDIGARH,CHANDIGARH,160101.0
ALLAHABAD,UTTAR PRADESH,211002.0
MUMBAI,MAHARASHTRA,400063.0
PUNE,MAHARASHTRA,411023.0
NAMBOL,MANIPUR,795134.0
PANCHKULA,HARYANA,134109.0
ALLAHABAD,UTTAR PRADESH,211002.0
KOLKATA,WEST BENGAL,700039.0
Mumbai,MAHARASHTRA,400016.0
Mumbai,MAHARASHTRA,400016.0
BENGALURU,KARNATAKA,560043.0
BENGALURU,KARNATAKA,560103.0
Bangalore,KARNATAKA,560087.0
Brahmapur,ODISHA,760002.0
GUNTUR,ANDHRA PRADESH,522001.0
GUNTUR,ANDHRA PRADESH,522001.0
GUNTUR,ANDHRA PRADESH,522001.0
GUNTUR,ANDHRA PRADESH,522001.0
GUNTUR,ANDHRA PRADESH,522001.0
GUNTUR,ANDHRA PRADESH,522001.0
RANBIRSINGHPORA,JAMMU & KASHMIR,181102.0
PUNE,MAHARASHTRA,411011.0
IMPHAL,MANIPUR,795001.0
GUDUR,ANDHRA PRADESH,524101.0
GUDUR,ANDHRA PRADESH,524101.0
GUDUR,ANDHRA PRADESH,524101.0
BENGALURU,KARNATAKA,560080.0
MUMBAI,MAHARASHTRA,400063.0
SURAT,Gujarat,395007.0
GUWAHATI,ASSAM,781023.0
CHALAKUDY,KERALA,680722.0
GURUGRAM,HARYANA,122001.0
ALANTHURAI,TAMIL NADU,641114.0
PUNE,MAHARASHTRA,411037.0
AHMEDABAD,Gujarat,380058.0
BENGALURU,KARNATAKA,560103.0
AJMER,RAJASTHAN,305001.0
NEW DELHI,DELHI,110041.0
NEW DELHI,DELHI,110077.0
Alto Porvorim,GOA,403521.0
BANGALORE,KARNATAKA,560037.0
NEW DELHI,DELHI,110077.0
PUNE,MAHARASHTRA,411009.0
SHIVAMOGGA,KARNATAKA,577436.0
BANGALORE,KARNATAKA,560070.0
BANGALORE,KARNATAKA,560070.0
BANGALORE,KARNATAKA,560070.0
BANGALORE,KARNATAKA,560070.0
DEHRADUN,UTTARAKHAND,248002.0
LUCKNOW,UTTAR PRADESH,226010.0
NEW DELHI,DELHI,110041.0
HYDERABAD,TELANGANA,502032.0
CHENNAI,TAMIL NADU,600053.0
GREATER NOIDA,UTTAR PRADESH,201310.0
PUNE,MAHARASHTRA,411046.0
BENGALURU,KARNATAKA,560056.0
PUNE,MAHARASHTRA,411002.0
DAVANAGERE,KARNATAKA,577004.0
Kochi,KERALA,682030.0
THIRUVANANTHAPURAM,KERALA,695035.0
THIRUVANANTHAPURAM,KERALA,695581.0
Virar,MAHARASHTRA,401303.0
THANE,MAHARASHTRA,401107.0
KARNAL,HARYANA,132001.0
KARNAL,HARYANA,132001.0
LUCKNOW,UTTAR PRADESH,226028.0
LUCKNOW,UTTAR PRADESH,226028.0
JABALPUR,MADHYA PRADESH,482008.0
NEW DELHI,DELHI,110088.0
SATHUPALLY,TELANGANA,507303.0
VADODARA,Gujarat,390010.0
THIRUVANANTHAPURAM,KERALA,695015.0
THANE,MAHARASHTRA,400601.0
THANE,MAHARASHTRA,400601.0
ALAPPUZHA,KERALA,688012.0
SIWAN,BIHAR,841239.0
Mumbai,MAHARASHTRA,400706.0
VADODARA,Gujarat,390022.0
TANGI,ODISHA,752023.0
GHAZIABAD,UTTAR PRADESH,201001.0
New Delhi,Delhi,110055.0
Chennai,TAMIL NADU,600053.0
MUMBAI,MAHARASHTRA,400093.0
MUMBAI,MAHARASHTRA,400093.0
Mumbai,MAHARASHTRA,400067.0
NEW DELHI,DELHI,110092.0
JASHPUR,CHHATTISGARH,496118.0
PUNE,MAHARASHTRA,411014.0
BHUBANESWAR,ODISHA,752054.0
MARGAO,GOA,403602.0
BELAGAVI,KARNATAKA,590001.0
Guntur,ANDHRA PRADESH,522007.0
Guntur,ANDHRA PRADESH,522007.0
DELHI,DELHI,110034.0
SILIGURI,WEST BENGAL,734001.0
CHINCHANI,MAHARASHTRA,401103.0
KOLKATA,WEST BENGAL,700017.0
BENGALURU,KARNATAKA,560076.0
mohali,PUNJAB,160059.0
HYDERABAD,TELANGANA,500097.0
PIMPRI CHINCHWAD,MAHARASHTRA,411061.0
PIMPRI CHINCHWAD,MAHARASHTRA,411061.0
ANANDAPUR,ODISHA,758021.0
MUMBAI,MAHARASHTRA,400027.0
JAMSHEDPUR,JHARKHAND,831005.0
CHINCHANI,MAHARASHTRA,401103.0
BARAMATI,MAHARASHTRA,413133.0
VISAKHAPATNAM,ANDHRA PRADESH,530051.0
RAXAUL BAZAR,BIHAR,845305.0
Hauz Khas,DELHI,110016.0
Banagalore,KARNATAKA,560103.0
SURENDRANAGAR,Gujarat,363002.0
HYDERABAD,TELANGANA,500028.0
HYDERABAD,TELANGANA,500028.0
HYDERABAD,TELANGANA,500028.0
CHENNAI,TAMIL NADU,600041.0
CHENNAI,TAMIL NADU,600041.0
CHENNAI,TAMIL NADU,600041.0
Guntur,ANDHRA PRADESH,522007.0
Guntur,ANDHRA PRADESH,522007.0
BHOPAL,MADHYA PRADESH,462043.0
MUMBAI,MAHARASHTRA,400007.0
MUMBAI,MAHARASHTRA,400016.0
MUMBAI,MAHARASHTRA,400016.0
KAKINADA,ANDHRA PRADESH,533001.0
Chennai,TAMIL NADU,600016.0
GORAKHPUR,UTTAR PRADESH,273001.0
"PASUR,Erode",TAMIL NADU,638154.0
HIMMATNAGAR,Gujarat,383001.0
KAKINADA,ANDHRA PRADESH,533001.0
AHMEDABAD,Gujarat,380015.0
KOLKATA,WEST BENGAL,700153.0
BENGALURU,KARNATAKA,560102.0
JODHPUR,RAJASTHAN,342008.0
Sheikhpura,BIHAR,811103.0
MALDA,WEST BENGAL,732141.0
GORAKHPUR,UTTAR PRADESH,273001.0
HYDERABAD,TELANGANA,500019.0
THUVAKUDI,TAMIL NADU,620014.0
HOSUR,TAMIL NADU,635109.0
HOSUR,TAMIL NADU,635109.0
Haldwani,UTTARAKHAND,263139.0
CHENNAI,TAMIL NADU,600117.0
LUCKNOW,UTTAR PRADESH,226016.0
MYSURU,KARNATAKA,571122.0
MYSURU,KARNATAKA,571122.0
Ambur,TAMIL NADU,635802.0
AHMEDABAD,Gujarat,382210.0
PARAVUR,KERALA,683520.0
AROOR,KERALA,688534.0
GURUGRAM,HARYANA,122011.0
COIMBATORE,TAMIL NADU,641042.0
COIMBATORE,TAMIL NADU,641042.0
COIMBATORE,TAMIL NADU,641042.0
COIMBATORE,TAMIL NADU,641042.0
BAPATLA,ANDHRA PRADESH,522101.0
AHMEDABAD,Gujarat,380015.0
CHENNAI,TAMIL NADU,603103.0
MUMBAI,MAHARASHTRA,400080.0
BHADOHI,UTTAR PRADESH,221401.0
"RAU,Indore",MADHYA PRADESH,453331.0
AHMEDABAD,Gujarat,382418.0
SPSR Nellore district,ANDHRA PRADESH,524126.0
KHAMMAM,TELANGANA,507002.0
NAVI MUMBAI,MAHARASHTRA,400703.0
TIRUPPUR,TAMIL NADU,641604.0
PATNA,BIHAR,800020.0
PATNA,BIHAR,800020.0
PATNA,BIHAR,800020.0
THANE,MAHARASHTRA,400608.0
pune,MAHARASHTRA,411048.0
"RAGHUNATHPUR, Purulia",WEST BENGAL,723133.0
HYDERABAD,TELANGANA,500049.0
NAGPUR,MAHARASHTRA,440034.0
PUNE,MAHARASHTRA,411027.0
MOGA,PUNJAB,142001.0
MOGA,PUNJAB,142001.0
SOLAN,HIMACHAL PRADESH,173212.0
MUMBAI,MAHARASHTRA,400079.0
NAVI MUMBAI,MAHARASHTRA,400705.0
NAVI MUMBAI,MAHARASHTRA,400705.0
BENGALURU,KARNATAKA,560091.0
NEW DELHI,DELHI,110058.0
KUNNATHUNAD,KERALA,683562.0
PUTHUNAGARAM,KERALA,678506.0
Ambur,TAMIL NADU,635802.0
HYDERABAD,TELANGANA,500049.0
HYDERABAD,TELANGANA,500097.0
Ramagundam,TELANGANA,505215.0
KALYAN,MAHARASHTRA,421301.0
HYDERABAD,TELANGANA,500072.0
CHOCKLI,KERALA,670675.0
NANDED,MAHARASHTRA,431606.0
HYDERABAD,TELANGANA,500053.0
CHENNAI,TAMIL NADU,600042.0
CHOCKLI,KERALA,670675.0
VARANASI,UTTAR PRADESH,221003.0
FARIDABAD,HARYANA,121004.0
MUMBAI,MAHARASHTRA,400020.0
PATNA,BIHAR,800020.0
PUNE,MAHARASHTRA,411014.0
HYDERABAD,TELANGANA,500044.0
